controlId,model,nDCG,nDCG_nonZero,ground_truth_ids,predicted_ids
CO-03,all-MiniLM-L12-v2,0.5000000000000002,0.5000000000000002,['COM-03'],"['COM-02', 'SSO-04', 'COM-03', 'OPS-16', 'SIM-05', 'IDM-05', 'HR-05', 'OPS-13', 'OPS-10', 'DEV-07', 'OPS-15', 'OPS-17', 'HR-02', 'INQ-01', 'IDM-06', 'SP-03', 'PS-04', 'COM-04', 'SSO-01', 'PSS-04', 'OIS-01', 'OPS-12', 'COS-03', 'OPS-07', 'IDM-02', 'SIM-02', 'SP-02', 'AM-05', 'DEV-08', 'SIM-03', 'AM-02', 'OPS-20', 'OPS-08', 'OIS-06', 'OPS-19', 'OPS-14', 'IDM-01', 'OPS-22', 'AM-01', 'IDM-03', 'INQ-03', 'SIM-01', 'OPS-18', 'BCM-02', 'DEV-03', 'SSO-03', 'IDM-09', 'DEV-09', 'OPS-23', 'DEV-05', 'COM-01', 'SP-01', 'INQ-04', 'OIS-05', 'HR-01', 'OIS-04', 'SSO-02', 'AM-03', 'SIM-04', 'OPS-02', 'BCM-01', 'OPS-04', 'PS-06', 'HR-06', 'COS-01', 'IDM-08', 'PS-03', 'OIS-07', 'PSS-02', 'OPS-05', 'DEV-01', 'COS-02', 'HR-03', 'OIS-02', 'OPS-03', 'AM-06', 'DEV-02', 'AM-04', 'PSS-06', 'CRY-04', 'PS-01', 'DEV-10', 'CRY-01', 'PI-01', 'DEV-06', 'OPS-11', 'IDM-07', 'INQ-02', 'PSS-03', 'BCM-04', 'OPS-09', 'PI-03', 'COS-07', 'OPS-01', 'PSS-01', 'PSS-10', 'IDM-04', 'OPS-06', 'SSO-05', 'COS-06', 'OPS-21', 'OPS-24', 'CRY-02', 'CRY-03', 'PS-02', 'PSS-11', 'PI-02', 'PSS-12']"
CO-04,all-MiniLM-L12-v2,0.35620718710802235,0.35620718710802235,['COM-04'],"['SIM-05', 'COM-03', 'SSO-04', 'DEV-05', 'COM-04', 'INQ-01', 'OPS-17', 'OPS-20', 'OIS-01', 'COM-02', 'COS-03', 'OPS-08', 'OPS-22', 'OPS-18', 'HR-05', 'BCM-02', 'OPS-23', 'AM-02', 'SIM-02', 'OPS-16', 'DEV-03', 'OPS-13', 'PS-06', 'OPS-19', 'SIM-01', 'PS-04', 'HR-02', 'DEV-07', 'DEV-08', 'IDM-05', 'PS-01', 'SP-03', 'SP-02', 'OPS-07', 'BCM-01', 'AM-01', 'OPS-03', 'OIS-06', 'DEV-06', 'OPS-10', 'DEV-09', 'PSS-02', 'OIS-05', 'SSO-02', 'SSO-01', 'OPS-15', 'AM-03', 'OIS-04', 'HR-01', 'OPS-04', 'COS-01', 'OPS-01', 'COM-01', 'OPS-02', 'OPS-05', 'DEV-01', 'SIM-03', 'PSS-03', 'AM-04', 'IDM-06', 'OIS-07', 'PS-03', 'HR-03', 'PSS-04', 'SSO-03', 'INQ-03', 'DEV-02', 'SP-01', 'IDM-02', 'AM-06', 'AM-05', 'IDM-01', 'BCM-04', 'DEV-10', 'OIS-02', 'PS-02', 'IDM-09', 'COS-02', 'IDM-08', 'OPS-12', 'COS-07', 'PSS-10', 'SIM-04', 'IDM-03', 'HR-06', 'INQ-04', 'OPS-14', 'PSS-01', 'OPS-11', 'PSS-06', 'CRY-01', 'INQ-02', 'SSO-05', 'OPS-09', 'PSS-11', 'OPS-06', 'IDM-07', 'CRY-04', 'OPS-24', 'CRY-02', 'COS-06', 'PI-01', 'OPS-21', 'IDM-04', 'PI-03', 'CRY-03', 'PSS-12', 'PI-02']"
DOC-01,all-MiniLM-L12-v2,1.0,1.0,['PSS-01'],"['PSS-01', 'IDM-07', 'SP-01', 'SSO-03', 'DEV-09', 'SP-02', 'OPS-03', 'OPS-01', 'SSO-05', 'CRY-03', 'DEV-01', 'SSO-02', 'OPS-21', 'HR-03', 'OPS-18', 'INQ-02', 'SSO-01', 'PSS-03', 'OIS-07', 'OPS-02', 'HR-06', 'PSS-04', 'SSO-04', 'OIS-04', 'COS-02', 'HR-01', 'DEV-06', 'PSS-11', 'AM-05', 'HR-02', 'CRY-02', 'OPS-24', 'AM-03', 'OIS-02', 'COM-01', 'PSS-12', 'PI-02', 'INQ-04', 'DEV-02', 'IDM-01', 'OIS-01', 'COS-07', 'IDM-02', 'IDM-05', 'PI-03', 'IDM-09', 'INQ-03', 'PSS-10', 'BCM-02', 'PS-02', 'DEV-03', 'OPS-20', 'OIS-05', 'PS-01', 'OPS-19', 'PSS-02', 'PI-01', 'SIM-01', 'SIM-02', 'COS-06', 'OPS-22', 'CRY-04', 'COM-04', 'BCM-01', 'OPS-11', 'SIM-04', 'PSS-06', 'OPS-10', 'OPS-07', 'OPS-23', 'INQ-01', 'OPS-09', 'AM-01', 'OPS-17', 'IDM-08', 'AM-04', 'OPS-06', 'OPS-05', 'AM-06', 'IDM-06', 'COM-02', 'IDM-03', 'OPS-16', 'PS-06', 'PS-03', 'COS-01', 'OPS-14', 'DEV-07', 'OIS-06', 'OPS-04', 'CRY-01', 'BCM-04', 'PS-04', 'COM-03', 'IDM-04', 'AM-02', 'SP-03', 'OPS-08', 'DEV-10', 'OPS-12', 'HR-05', 'COS-03', 'SIM-03', 'OPS-15', 'SIM-05', 'OPS-13', 'DEV-05', 'DEV-08']"
DOC-02,all-MiniLM-L12-v2,,,[],"['PSS-12', 'OPS-07', 'COS-07', 'OPS-09', 'OPS-15', 'OPS-14', 'OPS-06', 'OPS-11', 'AM-04', 'INQ-04', 'PI-03', 'DEV-10', 'COS-06', 'OPS-12', 'AM-01', 'PS-02', 'PS-06', 'SSO-03', 'OPS-24', 'PI-01', 'CRY-01', 'AM-02', 'OPS-01', 'COM-02', 'INQ-03', 'CRY-03', 'OPS-03', 'COM-04', 'IDM-07', 'OPS-02', 'CRY-02', 'OPS-10', 'OPS-23', 'AM-03', 'PS-01', 'OIS-01', 'OPS-08', 'AM-06', 'SIM-02', 'HR-05', 'OPS-17', 'COS-02', 'DEV-07', 'COM-01', 'OIS-07', 'BCM-02', 'OIS-04', 'DEV-09', 'IDM-09', 'BCM-01', 'OIS-06', 'AM-05', 'OPS-18', 'OIS-05', 'HR-02', 'PSS-04', 'OPS-13', 'DEV-03', 'OPS-16', 'PSS-01', 'SSO-04', 'OPS-21', 'PS-03', 'OPS-20', 'IDM-02', 'HR-06', 'OPS-04', 'SSO-01', 'IDM-08', 'CRY-04', 'IDM-05', 'SIM-03', 'OPS-05', 'HR-01', 'SIM-01', 'SP-02', 'PI-02', 'INQ-01', 'SP-01', 'DEV-08', 'DEV-05', 'PSS-11', 'PSS-06', 'DEV-01', 'SSO-02', 'OPS-22', 'SIM-04', 'PSS-10', 'DEV-06', 'SP-03', 'INQ-02', 'IDM-06', 'SIM-05', 'SSO-05', 'IDM-01', 'PS-04', 'HR-03', 'COS-01', 'DEV-02', 'OIS-02', 'COM-03', 'OPS-19', 'PSS-02', 'PSS-03', 'BCM-04', 'IDM-03', 'COS-03', 'IDM-04']"
INQ-01,all-MiniLM-L12-v2,1.0,1.0,['INQ-01'],"['INQ-01', 'INQ-03', 'SIM-05', 'INQ-04', 'COM-03', 'OPS-19', 'OPS-15', 'SP-02', 'SIM-02', 'SSO-04', 'COM-02', 'HR-05', 'SIM-03', 'SP-03', 'OIS-06', 'OPS-20', 'HR-01', 'OIS-04', 'IDM-05', 'AM-05', 'SSO-02', 'OPS-07', 'COM-01', 'OIS-05', 'OPS-13', 'AM-02', 'INQ-02', 'PSS-02', 'SIM-04', 'OPS-08', 'SIM-01', 'HR-02', 'OIS-01', 'AM-01', 'OPS-11', 'COS-03', 'OPS-12', 'OPS-22', 'PS-03', 'BCM-02', 'DEV-06', 'COM-04', 'BCM-04', 'SSO-01', 'OIS-07', 'OPS-18', 'IDM-06', 'SP-01', 'OPS-10', 'PSS-04', 'IDM-07', 'HR-06', 'OPS-17', 'PI-01', 'OPS-21', 'PS-01', 'DEV-01', 'DEV-05', 'CRY-01', 'OPS-04', 'OIS-02', 'SSO-03', 'IDM-01', 'DEV-02', 'OPS-16', 'PI-03', 'PSS-01', 'DEV-09', 'IDM-02', 'DEV-03', 'IDM-03', 'AM-06', 'OPS-23', 'OPS-24', 'OPS-06', 'DEV-07', 'COS-02', 'PSS-03', 'CRY-03', 'AM-03', 'AM-04', 'OPS-02', 'PS-04', 'PSS-06', 'OPS-14', 'COS-01', 'IDM-04', 'PI-02', 'OPS-01', 'CRY-04', 'DEV-08', 'SSO-05', 'IDM-09', 'DEV-10', 'OPS-05', 'PSS-10', 'OPS-09', 'PS-06', 'HR-03', 'IDM-08', 'CRY-02', 'COS-06', 'PSS-11', 'PS-02', 'OPS-03', 'COS-07', 'BCM-01', 'PSS-12']"
INQ-02,all-MiniLM-L12-v2,0.38685280723454163,0.38685280723454163,['INQ-02'],"['INQ-03', 'INQ-01', 'INQ-04', 'SSO-04', 'INQ-02', 'IDM-07', 'OPS-21', 'OIS-05', 'SIM-04', 'SP-02', 'OPS-20', 'OPS-19', 'SSO-03', 'PSS-04', 'OIS-07', 'OPS-17', 'SSO-01', 'SIM-02', 'SIM-01', 'OPS-18', 'HR-06', 'OIS-04', 'HR-03', 'OPS-10', 'HR-02', 'PSS-01', 'COM-02', 'SSO-02', 'OPS-03', 'DEV-06', 'OPS-07', 'SP-01', 'PSS-02', 'PSS-03', 'COM-04', 'DEV-09', 'OPS-22', 'SIM-05', 'OPS-02', 'IDM-05', 'BCM-02', 'OIS-02', 'DEV-01', 'AM-01', 'OIS-01', 'PI-01', 'AM-05', 'OPS-15', 'CRY-03', 'COS-02', 'OPS-16', 'OPS-24', 'DEV-03', 'COS-01', 'COM-01', 'PI-03', 'IDM-06', 'CRY-02', 'HR-01', 'IDM-01', 'SIM-03', 'OPS-13', 'OPS-01', 'OPS-05', 'OPS-11', 'AM-03', 'SSO-05', 'PSS-06', 'COS-06', 'SP-03', 'PSS-11', 'DEV-02', 'IDM-02', 'PSS-10', 'COM-03', 'PS-01', 'OIS-06', 'BCM-04', 'CRY-04', 'PS-03', 'AM-06', 'IDM-09', 'DEV-07', 'COS-07', 'AM-04', 'OPS-23', 'PI-02', 'OPS-06', 'HR-05', 'PS-02', 'OPS-09', 'OPS-04', 'PSS-12', 'OPS-14', 'OPS-12', 'PS-06', 'IDM-08', 'BCM-01', 'IDM-03', 'OPS-08', 'DEV-10', 'AM-02', 'CRY-01', 'IDM-04', 'PS-04', 'COS-03', 'DEV-05', 'DEV-08']"
INQ-03,all-MiniLM-L12-v2,1.0,1.0,"['INQ-03', 'INQ-04']","['INQ-03', 'INQ-04', 'INQ-01', 'HR-06', 'OPS-15', 'OPS-11', 'OPS-12', 'IDM-07', 'HR-02', 'COM-02', 'SIM-05', 'OIS-06', 'OPS-13', 'OPS-07', 'SSO-04', 'SIM-03', 'IDM-05', 'HR-05', 'IDM-06', 'SP-03', 'SP-02', 'AM-02', 'PI-03', 'AM-05', 'OPS-24', 'SIM-04', 'OIS-04', 'COM-01', 'COS-06', 'OPS-19', 'PI-01', 'CRY-01', 'CRY-03', 'OIS-05', 'OPS-06', 'COM-03', 'INQ-02', 'AM-06', 'SSO-01', 'AM-01', 'OPS-14', 'PS-01', 'DEV-10', 'OPS-16', 'PS-04', 'OPS-10', 'COS-02', 'OPS-09', 'SP-01', 'OPS-08', 'OPS-23', 'SSO-02', 'SIM-02', 'OIS-07', 'DEV-09', 'IDM-02', 'BCM-02', 'PSS-04', 'AM-04', 'PSS-01', 'OPS-18', 'OIS-02', 'PS-03', 'HR-01', 'OPS-02', 'DEV-01', 'DEV-05', 'COM-04', 'SSO-03', 'IDM-08', 'DEV-07', 'SIM-01', 'OPS-04', 'OIS-01', 'IDM-01', 'DEV-03', 'DEV-02', 'PSS-11', 'OPS-22', 'OPS-21', 'PSS-02', 'AM-03', 'IDM-03', 'OPS-20', 'PSS-12', 'CRY-02', 'COS-03', 'IDM-09', 'PSS-06', 'PS-06', 'DEV-06', 'CRY-04', 'BCM-04', 'COS-01', 'DEV-08', 'PSS-10', 'PI-02', 'OPS-05', 'OPS-03', 'OPS-17', 'HR-03', 'IDM-04', 'COS-07', 'OPS-01', 'PSS-03', 'PS-02', 'SSO-05', 'BCM-01']"
PSS-01,all-MiniLM-L12-v2,0.5000000000000002,0.5000000000000002,['PSS-04'],"['OPS-10', 'OPS-17', 'PSS-04', 'OPS-13', 'OPS-12', 'OPS-14', 'OPS-16', 'OPS-15', 'OPS-07', 'BCM-02', 'COM-02', 'SIM-03', 'SIM-04', 'COM-03', 'AM-03', 'OPS-18', 'SSO-04', 'DEV-07', 'OPS-08', 'SP-03', 'SIM-05', 'PSS-06', 'PSS-02', 'OPS-22', 'OPS-20', 'OIS-05', 'SIM-02', 'DEV-08', 'SIM-01', 'OIS-07', 'OPS-23', 'OPS-02', 'OIS-04', 'PS-06', 'OIS-06', 'DEV-05', 'OPS-21', 'COS-01', 'IDM-06', 'DEV-06', 'AM-02', 'PSS-10', 'PS-02', 'AM-01', 'SSO-02', 'SSO-01', 'OPS-04', 'COM-01', 'DEV-03', 'AM-05', 'IDM-09', 'SSO-03', 'PSS-03', 'SP-02', 'IDM-05', 'DEV-01', 'INQ-04', 'COS-02', 'OPS-11', 'OPS-09', 'COS-03', 'PI-03', 'DEV-02', 'OIS-01', 'OPS-06', 'HR-05', 'COM-04', 'SSO-05', 'PI-01', 'IDM-08', 'COS-07', 'HR-02', 'BCM-01', 'IDM-02', 'PS-04', 'OPS-19', 'HR-03', 'SP-01', 'DEV-09', 'IDM-01', 'IDM-07', 'AM-04', 'INQ-01', 'INQ-02', 'CRY-04', 'CRY-03', 'PI-02', 'OPS-03', 'OPS-05', 'CRY-01', 'OPS-01', 'CRY-02', 'PSS-11', 'DEV-10', 'IDM-03', 'BCM-04', 'PS-03', 'PS-01', 'HR-06', 'COS-06', 'PSS-01', 'INQ-03', 'AM-06', 'OPS-24', 'IDM-04', 'PSS-12', 'HR-01', 'OIS-02']"
PSS-02,all-MiniLM-L12-v2,1.0,1.0,['PSS-06'],"['PSS-06', 'OPS-14', 'OPS-12', 'OPS-15', 'IDM-06', 'OPS-13', 'BCM-01', 'OPS-03', 'IDM-02', 'IDM-08', 'OPS-01', 'PSS-04', 'IDM-01', 'IDM-05', 'OPS-10', 'IDM-03', 'IDM-09', 'COM-02', 'OPS-16', 'DEV-08', 'OPS-17', 'COM-04', 'SIM-05', 'COS-06', 'DEV-07', 'OPS-07', 'SIM-02', 'PS-02', 'HR-05', 'OPS-08', 'CRY-04', 'OPS-02', 'PI-02', 'OPS-20', 'SIM-03', 'BCM-04', 'OIS-04', 'BCM-02', 'PS-06', 'INQ-04', 'PI-03', 'OPS-11', 'DEV-03', 'OPS-24', 'SSO-03', 'DEV-10', 'OIS-01', 'COM-03', 'AM-05', 'OPS-18', 'SSO-05', 'SSO-04', 'DEV-09', 'OIS-07', 'OPS-22', 'COS-01', 'OPS-04', 'PS-04', 'COS-02', 'SIM-01', 'HR-03', 'AM-01', 'CRY-02', 'OPS-09', 'PS-03', 'DEV-06', 'COS-03', 'OPS-21', 'AM-02', 'SP-01', 'SSO-01', 'AM-03', 'IDM-04', 'OPS-23', 'OIS-05', 'DEV-01', 'CRY-01', 'SP-02', 'DEV-05', 'OPS-06', 'COS-07', 'SSO-02', 'PSS-01', 'PI-01', 'IDM-07', 'SIM-04', 'COM-01', 'PSS-02', 'SP-03', 'PSS-10', 'HR-02', 'OIS-02', 'DEV-02', 'OIS-06', 'PSS-03', 'AM-06', 'PSS-11', 'CRY-03', 'OPS-05', 'HR-06', 'PS-01', 'OPS-19', 'AM-04', 'INQ-01', 'INQ-03', 'PSS-12', 'HR-01', 'INQ-02']"
PSS-03,all-MiniLM-L12-v2,1.0,1.0,['PSS-10'],"['PSS-10', 'COS-06', 'COS-07', 'COS-02', 'CRY-02', 'COS-01', 'COS-03', 'AM-03', 'PI-01', 'OPS-03', 'HR-03', 'OPS-02', 'PS-02', 'OPS-09', 'PS-04', 'DEV-09', 'DEV-01', 'OIS-01', 'PSS-03', 'DEV-02', 'IDM-09', 'DEV-06', 'OPS-01', 'OIS-07', 'PSS-01', 'DEV-03', 'OPS-14', 'SSO-03', 'PSS-12', 'IDM-01', 'PSS-11', 'SIM-01', 'COM-04', 'OPS-15', 'OPS-21', 'SSO-05', 'IDM-05', 'CRY-01', 'OPS-18', 'OPS-22', 'IDM-08', 'COM-01', 'OPS-23', 'AM-04', 'OIS-02', 'OPS-20', 'PS-01', 'SSO-01', 'OIS-04', 'IDM-02', 'PI-02', 'OIS-05', 'OPS-16', 'PS-03', 'OPS-19', 'SSO-04', 'SP-01', 'BCM-02', 'HR-06', 'INQ-04', 'DEV-07', 'PSS-02', 'PSS-06', 'HR-01', 'BCM-01', 'IDM-07', 'INQ-02', 'CRY-03', 'CRY-04', 'OPS-17', 'PSS-04', 'HR-02', 'OPS-24', 'IDM-03', 'SP-02', 'OPS-04', 'PS-06', 'OPS-10', 'OPS-05', 'AM-06', 'PI-03', 'SSO-02', 'AM-05', 'SIM-02', 'OPS-08', 'AM-01', 'SIM-04', 'IDM-04', 'OPS-06', 'OPS-11', 'IDM-06', 'COM-02', 'DEV-10', 'OPS-07', 'COM-03', 'INQ-03', 'BCM-04', 'AM-02', 'OPS-12', 'DEV-08', 'SIM-03', 'SP-03', 'DEV-05', 'INQ-01', 'SIM-05', 'HR-05', 'OPS-13', 'OIS-06']"
PSS-04,all-MiniLM-L12-v2,1.0,1.0,['PSS-11'],"['PSS-11', 'OPS-23', 'AM-01', 'DEV-03', 'DEV-06', 'AM-02', 'DEV-01', 'OPS-18', 'PSS-03', 'AM-06', 'OPS-24', 'COS-07', 'PSS-02', 'PS-03', 'OPS-02', 'AM-03', 'OPS-03', 'DEV-10', 'BCM-02', 'OPS-01', 'OPS-05', 'AM-04', 'OPS-09', 'OPS-11', 'PS-02', 'OPS-04', 'DEV-09', 'OIS-04', 'AM-05', 'OPS-20', 'PSS-04', 'OPS-22', 'PS-06', 'HR-03', 'IDM-09', 'DEV-07', 'COS-03', 'SSO-03', 'OIS-07', 'DEV-02', 'OIS-01', 'SSO-02', 'HR-01', 'SSO-01', 'COS-01', 'PSS-12', 'PS-01', 'PSS-10', 'COS-02', 'PSS-01', 'PI-01', 'PSS-06', 'COS-06', 'OIS-05', 'SSO-04', 'OPS-19', 'OPS-16', 'OPS-06', 'CRY-03', 'COM-01', 'SSO-05', 'PS-04', 'OPS-17', 'IDM-08', 'HR-02', 'SIM-01', 'IDM-01', 'SP-01', 'COM-02', 'OPS-10', 'BCM-01', 'OPS-07', 'INQ-04', 'CRY-02', 'SP-02', 'CRY-04', 'COM-04', 'IDM-02', 'INQ-01', 'IDM-05', 'DEV-05', 'HR-06', 'OPS-14', 'OPS-15', 'INQ-03', 'PI-03', 'OIS-02', 'SIM-02', 'OPS-08', 'SIM-04', 'IDM-06', 'OPS-21', 'IDM-07', 'OIS-06', 'INQ-02', 'SP-03', 'COM-03', 'DEV-08', 'OPS-12', 'CRY-01', 'BCM-04', 'IDM-03', 'PI-02', 'HR-05', 'IDM-04', 'SIM-05', 'SIM-03', 'OPS-13']"
PSS-05,all-MiniLM-L12-v2,1.0,1.0,['PSS-12'],"['PSS-12', 'OPS-09', 'COS-07', 'OPS-07', 'COS-06', 'PS-02', 'OPS-14', 'DEV-10', 'OPS-06', 'OPS-15', 'OPS-11', 'PS-06', 'OPS-24', 'AM-04', 'SSO-03', 'INQ-04', 'PS-01', 'AM-01', 'PI-03', 'CRY-03', 'CRY-01', 'OPS-12', 'OPS-01', 'CRY-02', 'OPS-03', 'COS-02', 'AM-02', 'PI-01', 'AM-06', 'AM-03', 'OPS-23', 'OPS-02', 'OIS-07', 'IDM-09', 'INQ-03', 'IDM-07', 'AM-05', 'PSS-11', 'SIM-02', 'COM-04', 'OIS-04', 'COM-02', 'DEV-09', 'OIS-01', 'OPS-08', 'BCM-02', 'OPS-10', 'PS-03', 'OPS-17', 'PSS-01', 'OIS-05', 'BCM-01', 'OPS-21', 'DEV-03', 'OIS-06', 'COM-01', 'HR-02', 'CRY-04', 'SSO-05', 'OPS-18', 'IDM-08', 'HR-06', 'SSO-01', 'PSS-04', 'SIM-01', 'DEV-06', 'OPS-16', 'SIM-04', 'SSO-02', 'DEV-07', 'HR-05', 'IDM-05', 'IDM-02', 'PS-04', 'PSS-10', 'OPS-05', 'OPS-20', 'DEV-05', 'SSO-04', 'PI-02', 'OPS-13', 'OPS-04', 'INQ-02', 'HR-01', 'BCM-04', 'COS-03', 'SP-02', 'SP-01', 'PSS-06', 'DEV-01', 'HR-03', 'SIM-03', 'OPS-22', 'SP-03', 'INQ-01', 'OIS-02', 'SIM-05', 'COS-01', 'IDM-06', 'IDM-01', 'DEV-02', 'PSS-02', 'PSS-03', 'OPS-19', 'COM-03', 'DEV-08', 'IDM-03', 'IDM-04']"
OIS-01,multi-qa-distilbert-cos-v1,0.5000000000000002,0.5000000000000002,['OIS-01'],"['OIS-02', 'COM-03', 'OIS-01', 'SIM-01', 'COM-04', 'SP-02', 'CRY-04', 'HR-05', 'OPS-12', 'CRY-01', 'OIS-06', 'SP-03', 'SIM-05', 'COS-01', 'OPS-04', 'SIM-02', 'IDM-08', 'DEV-01', 'HR-02', 'OPS-11', 'PS-04', 'DEV-03', 'IDM-09', 'IDM-06', 'AM-02', 'PSS-01', 'HR-03', 'AM-01', 'IDM-01', 'SSO-04', 'DEV-07', 'IDM-02', 'PS-06', 'OPS-05', 'PS-01', 'PS-03', 'OPS-02', 'OPS-18', 'COM-02', 'BCM-01', 'OIS-04', 'PSS-06', 'SP-01', 'SSO-03', 'OIS-05', 'COS-02', 'SSO-01', 'OPS-22', 'COM-01', 'PSS-03', 'CRY-02', 'IDM-03', 'AM-06', 'OPS-03', 'DEV-05', 'COS-03', 'OPS-01', 'OPS-23', 'PS-02', 'HR-01', 'OPS-16', 'IDM-05', 'DEV-08', 'OIS-07', 'OPS-24', 'SIM-03', 'OPS-20', 'OPS-10', 'AM-04', 'AM-05', 'OPS-15', 'SSO-02', 'AM-03', 'PSS-02', 'PSS-04', 'OPS-17', 'HR-06', 'PI-03', 'OPS-13', 'OPS-07', 'SIM-04', 'OPS-14', 'DEV-02', 'PSS-10', 'OPS-06', 'SSO-05', 'INQ-01', 'OPS-09', 'IDM-07', 'PSS-11', 'BCM-02', 'COS-06', 'PI-01', 'PSS-12', 'DEV-09', 'COS-07', 'IDM-04', 'DEV-10', 'INQ-04', 'CRY-03', 'BCM-04', 'DEV-06', 'OPS-21', 'OPS-08', 'OPS-19', 'INQ-03', 'PI-02', 'INQ-02']"
OIS-02,multi-qa-distilbert-cos-v1,0.5000000000000002,0.5000000000000002,['OIS-04'],"['IDM-01', 'OIS-04', 'COS-06', 'IDM-02', 'IDM-06', 'PS-02', 'HR-05', 'OPS-02', 'HR-02', 'DEV-03', 'COM-02', 'OIS-02', 'IDM-05', 'SSO-01', 'AM-02', 'SP-01', 'OIS-06', 'COS-02', 'DEV-01', 'HR-01', 'OIS-07', 'AM-06', 'OPS-03', 'OPS-10', 'AM-04', 'OPS-24', 'CRY-01', 'COS-03', 'BCM-01', 'OPS-04', 'SIM-01', 'HR-03', 'PI-02', 'OPS-01', 'SP-02', 'DEV-07', 'IDM-09', 'AM-05', 'SSO-03', 'COM-01', 'OPS-12', 'PS-06', 'HR-06', 'DEV-05', 'DEV-09', 'PS-04', 'SSO-04', 'CRY-04', 'SSO-05', 'IDM-04', 'OPS-18', 'OPS-16', 'DEV-02', 'PSS-11', 'DEV-06', 'OIS-01', 'PS-01', 'OPS-13', 'OPS-11', 'PSS-10', 'OPS-23', 'OPS-21', 'PSS-01', 'BCM-04', 'PI-03', 'COM-03', 'INQ-01', 'BCM-02', 'SIM-04', 'SIM-05', 'COS-01', 'PS-03', 'IDM-08', 'PSS-06', 'AM-01', 'OPS-05', 'OPS-14', 'OPS-22', 'DEV-10', 'COS-07', 'AM-03', 'PI-01', 'DEV-08', 'SIM-02', 'SSO-02', 'OPS-15', 'IDM-03', 'OPS-20', 'OPS-19', 'PSS-04', 'SIM-03', 'INQ-04', 'PSS-02', 'SP-03', 'PSS-03', 'CRY-02', 'OIS-05', 'INQ-02', 'OPS-07', 'OPS-06', 'IDM-07', 'OPS-09', 'COM-04', 'OPS-17', 'PSS-12', 'INQ-03', 'CRY-03', 'OPS-08']"
OIS-03,multi-qa-distilbert-cos-v1,0.37800210039683907,0.37800210039683907,['OIS-05'],"['INQ-03', 'INQ-01', 'IDM-05', 'SIM-03', 'SIM-02', 'SP-02', 'INQ-02', 'OIS-05', 'COM-03', 'SP-03', 'OPS-21', 'COM-02', 'HR-03', 'HR-01', 'SIM-01', 'INQ-04', 'HR-06', 'OIS-06', 'HR-05', 'IDM-02', 'SIM-05', 'SP-01', 'IDM-03', 'IDM-07', 'BCM-04', 'CRY-01', 'SSO-03', 'SSO-04', 'OIS-04', 'HR-02', 'IDM-06', 'SIM-04', 'PS-06', 'AM-05', 'SSO-01', 'IDM-01', 'DEV-03', 'OIS-07', 'AM-02', 'DEV-01', 'OPS-12', 'DEV-09', 'OIS-02', 'PS-04', 'OPS-20', 'OPS-16', 'OPS-04', 'BCM-02', 'SSO-02', 'IDM-04', 'OPS-07', 'OPS-10', 'OPS-18', 'OIS-01', 'OPS-11', 'PSS-01', 'OPS-06', 'COM-04', 'COM-01', 'OPS-01', 'PI-01', 'OPS-17', 'OPS-15', 'AM-03', 'PSS-02', 'PS-01', 'OPS-13', 'DEV-08', 'CRY-04', 'PSS-04', 'COS-01', 'PI-03', 'OPS-02', 'OPS-22', 'DEV-06', 'COS-07', 'PSS-10', 'DEV-07', 'BCM-01', 'PI-02', 'CRY-02', 'AM-01', 'PSS-03', 'DEV-05', 'CRY-03', 'OPS-03', 'OPS-08', 'PS-03', 'COS-02', 'OPS-19', 'SSO-05', 'OPS-05', 'IDM-09', 'PSS-12', 'PSS-06', 'DEV-02', 'PS-02', 'AM-06', 'OPS-24', 'AM-04', 'OPS-23', 'IDM-08', 'OPS-09', 'OPS-14', 'PSS-11', 'COS-03', 'DEV-10', 'COS-06']"
